Dataset,Model,Preprocessor,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kc2,MLP,Select Percentile (MI),9,True,0.1200480999996216,0.0039914999997563,,,66.0,307.0,67.0,30.0,0.7469780525846702,0.4728305854656379,0.4549862493571429,7.0,35.0,6.0,4.0,0.6685144124168515,0.5234883494767961,0.4621681606529813,
kc2,MLP,Select Percentile (MI),10,True,0.1457962000004045,0.0034593999989738,,,72.0,305.0,69.0,24.0,0.777615307486631,0.5246775515989135,0.4975109935405038,4.0,34.0,7.0,7.0,0.5188470066518848,0.3682977954908212,0.1929046563192904,
kc2,MLP,Select Percentile (MI) + Scaling,1,True,0.4550788999986253,0.0052553999994415,0.9639215469360352,0.0497369766235351,45.0,355.0,18.0,51.0,0.8630892537980341,0.6890058104757524,0.4975252498373884,4.0,37.0,5.0,7.0,0.8333333333333334,0.5721747949020677,0.2641860385714604,
kc2,MLP,Select Percentile (MI) + Scaling,2,True,0.729362800000672,0.0024771000007604,,,49.0,357.0,16.0,47.0,0.8896475647899912,0.7423617387298933,0.5459388531543538,7.0,37.0,5.0,4.0,0.7510822510822511,0.559370130760505,0.5012961414371475,
kc2,MLP,Select Percentile (MI) + Scaling,3,True,0.5791121000002022,0.0024978000001283,,,49.0,350.0,23.0,48.0,0.8644868853818303,0.6970321770504566,0.4983319364647068,6.0,39.0,3.0,4.0,0.8511904761904763,0.6473351158645276,0.5506464538749029,
kc2,MLP,Select Percentile (MI) + Scaling,4,True,1.0913233000010223,0.0024796000016067,,,51.0,363.0,10.0,46.0,0.8920704237030486,0.7839128486510057,0.6008727758791327,6.0,41.0,1.0,4.0,0.9571428571428572,0.8659848484848484,0.6653274530661402,
kc2,MLP,Select Percentile (MI) + Scaling,5,True,0.5292473999998037,0.0039237999990291,,,43.0,352.0,21.0,54.0,0.8616400873386585,0.6979062132464191,0.4566640106147097,5.0,40.0,2.0,5.0,0.923809523809524,0.6350125313283208,0.5223645292668042,
kc2,MLP,Select Percentile (MI) + Scaling,6,True,0.7849116000015783,0.0025112000002991,,,48.0,359.0,15.0,48.0,0.8862940062388592,0.7431298440010125,0.5442028138238674,4.0,36.0,5.0,7.0,0.7228381374722838,0.5330605520445093,0.2609052057380721,
kc2,MLP,Select Percentile (MI) + Scaling,7,True,0.7104536999995616,0.0026173000005655,,,48.0,357.0,17.0,48.0,0.869582776292335,0.724846750070068,0.5308411078583513,6.0,36.0,5.0,5.0,0.8824833702882483,0.6583900502349701,0.4235033259423503,
kc2,MLP,Select Percentile (MI) + Scaling,8,True,0.5920304999999644,0.0029395000001386,,,39.0,361.0,13.0,57.0,0.8565201648841354,0.689022869453534,0.4774517425925036,6.0,41.0,0.0,5.0,0.8935698447893571,0.8693490852581762,0.6972560561982508,
kc2,MLP,Select Percentile (MI) + Scaling,9,True,0.4832467999985965,0.0038545000006706,,,44.0,361.0,13.0,52.0,0.8556149732620321,0.7058275821439446,0.5231042308158351,2.0,39.0,2.0,9.0,0.8713968957871397,0.6017416511049788,0.2038977179351388,
kc2,MLP,Select Percentile (MI) + Scaling,10,True,0.3203327999999601,0.0026527999998506,,,43.0,359.0,15.0,53.0,0.8791778074866309,0.7008634480182988,0.4998807124204784,4.0,39.0,2.0,7.0,0.7028824833702882,0.4750010497811083,0.4024811381306976,
kc2,MLP,Random Undersampling,1,True,0.0482353999996121,0.0042923999990307,0.6686916351318359,0.0817956924438476,95.0,16.0,357.0,1.0,0.7356317024128686,0.3419935201056736,0.0701125889844784,11.0,0.0,42.0,0.0,0.75,0.34375,0.0,
kc2,MLP,Random Undersampling,2,True,0.0146447000006446,0.0023607999992236,,,96.0,5.0,368.0,0.0,0.7456853217158177,0.3471572335172181,0.0526631960813544,11.0,0.0,42.0,0.0,0.6688311688311689,0.3127272727272727,0.0,
kc2,MLP,Random Undersampling,3,True,0.0222261999988404,0.0127838999997038,,,97.0,2.0,371.0,0.0,0.7366711810066057,0.3439757887490045,0.0333367702909475,10.0,0.0,42.0,0.0,0.7595238095238095,0.3597222222222222,0.0,
kc2,MLP,Random Undersampling,4,True,0.0192182000009779,0.0030896000007487,,,96.0,12.0,361.0,1.0,0.7382880517398633,0.3482118932923219,0.0539518603248693,10.0,4.0,38.0,0.0,0.761904761904762,0.3333333333333333,0.1408590424547527,
kc2,MLP,Random Undersampling,5,True,0.0212186999997356,0.0039204999993671,,,97.0,1.0,372.0,0.0,0.7291396036593792,0.3388973511555609,0.0235475121616733,10.0,1.0,41.0,0.0,0.8452380952380952,0.4347826086956521,0.0683266718075656,
kc2,MLP,Random Undersampling,6,True,0.0222599000007903,0.0039157999999588,,,96.0,5.0,369.0,0.0,0.7479528743315508,0.3513543593779707,0.052536161839682,11.0,0.0,41.0,0.0,0.6286031042128604,0.2714427464427464,0.0,
kc2,MLP,Random Undersampling,7,True,0.0229777000004105,0.004319800000303,,,95.0,12.0,362.0,1.0,0.7345421122994653,0.3414493684111858,0.0532694733547447,11.0,1.0,40.0,0.0,0.7926829268292683,0.3928571428571428,0.0725302753455585,
kc2,MLP,Random Undersampling,8,True,0.0247935999996116,0.0034840999996959,,,96.0,3.0,371.0,0.0,0.7393883689839573,0.3427621651709087,0.040607102572159,11.0,2.0,39.0,0.0,0.7427937915742794,0.3709269453950305,0.1035939540565624,
kc2,MLP,Random Undersampling,9,True,0.0228683000004821,0.0041454000001976,,,96.0,4.0,370.0,0.0,0.7315758689839573,0.3386219447515942,0.0469393263727912,11.0,1.0,40.0,0.0,0.811529933481153,0.4172494172494173,0.0725302753455585,
kc2,MLP,Random Undersampling,10,True,0.0235582999994221,0.0031458999983442,,,96.0,17.0,357.0,0.0,0.7556818181818182,0.3583744431762675,0.0981465809623833,10.0,0.0,41.0,1.0,0.6363636363636364,0.2827843525335688,-0.2703401171970818,
kc2,MLP,Random Undersampling + Scaling,1,False,0.935951200001,0.0050183999992441,0.7471132278442383,0.1002788543701171,81.0,322.0,51.0,15.0,0.8997430741733691,0.7285991252554889,0.6343373639984489,8.0,35.0,7.0,3.0,0.8679653679653679,0.646301662551822,0.5047093478271998,
kc2,MLP,Random Undersampling + Scaling,2,False,0.5338874999997643,0.0040950000002339,,,86.0,302.0,71.0,10.0,0.9050910411081322,0.6893250011333325,0.603185058611968,9.0,28.0,14.0,2.0,0.7532467532467533,0.5583899014151115,0.3967367991942144,
kc2,MLP,Random Undersampling + Scaling,3,False,0.6076489999995829,0.0039782000003469,,,86.0,314.0,59.0,11.0,0.9064149691827202,0.7020802652272005,0.6382591594006962,9.0,35.0,7.0,1.0,0.8654761904761905,0.7336272061272062,0.6262025468086421,
kc2,MLP,Random Undersampling + Scaling,4,False,0.5655200999990484,0.0040212000003521,,,88.0,299.0,74.0,9.0,0.8969348553107986,0.6851789630150843,0.6035961894435351,8.0,31.0,11.0,2.0,0.8952380952380953,0.709469696969697,0.4404027513858963,
kc2,MLP,Random Undersampling + Scaling,5,False,0.5637079000007361,0.0040415000003122,,,83.0,330.0,43.0,14.0,0.9027942842928608,0.7067683278282327,0.67644970758877,7.0,35.0,7.0,3.0,0.8119047619047619,0.6893903318903318,0.4738791022072738,
kc2,MLP,Random Undersampling + Scaling,6,False,0.5608732999990025,0.0041344000001117,,,83.0,316.0,58.0,13.0,0.9115140374331552,0.7332710278885637,0.6241920335623914,7.0,32.0,9.0,4.0,0.7538802660753879,0.5977549392962928,0.368857260655942,
kc2,MLP,Random Undersampling + Scaling,7,False,0.5909189000012702,0.0028600000005098,,,87.0,304.0,70.0,9.0,0.9013619652406418,0.7365547031429225,0.6146518369150189,9.0,33.0,8.0,2.0,0.8248337028824834,0.7049680622407897,0.5424498158508786,
kc2,MLP,Random Undersampling + Scaling,8,False,0.6437057000002824,0.0024391999995714,,,86.0,308.0,66.0,10.0,0.8971423796791443,0.6954165835511504,0.6199890313266938,9.0,34.0,7.0,2.0,0.8403547671840355,0.7950063825063824,0.5729059580400802,
kc2,MLP,Random Undersampling + Scaling,9,False,0.5992944999998144,0.0038339000002451,,,84.0,322.0,52.0,12.0,0.9099264705882354,0.7255132767744683,0.6543113524517973,9.0,35.0,6.0,2.0,0.8314855875831486,0.5518411386593204,0.6056306778953905,
kc2,MLP,Random Undersampling + Scaling,10,False,0.5577300999993895,0.0039216000004671,,,89.0,321.0,53.0,7.0,0.9260667335115864,0.766674055592699,0.6895500503738431,5.0,34.0,7.0,6.0,0.6407982261640798,0.5229693963468733,0.2751066446445239,
kc2,XGBoost,Baseline,1,,0.0787970000001223,0.0040573999995103,0.5946359634399414,0.1401500701904297,88.0,373.0,0.0,8.0,0.9886757149240392,0.974219114602636,0.9473220532722348,7.0,36.0,6.0,4.0,0.8246753246753247,0.5466604548155349,0.4651705239840723,
kc2,XGBoost,Baseline,2,,0.0610458000010112,0.0042904999991151,,,90.0,373.0,0.0,6.0,0.9956713583556748,0.9874678450610463,0.9605510456741204,7.0,34.0,8.0,4.0,0.7380952380952381,0.4923316165608655,0.4014290565729851,
kc2,XGBoost,Baseline,3,,0.0639501000005111,0.0036294999990786,,,90.0,373.0,0.0,7.0,0.9921367568613362,0.9802619766935308,0.954328744840284,5.0,37.0,5.0,5.0,0.7702380952380954,0.5587996018565529,0.3809523809523809,
kc2,XGBoost,Baseline,4,,0.0555401999990863,0.0041476999995211,,,89.0,373.0,0.0,8.0,0.9886404466432658,0.9740623640959176,0.947765867797998,6.0,41.0,1.0,4.0,0.8952380952380952,0.8210784313725489,0.6653274530661402,
kc2,XGBoost,Baseline,5,,0.0550295000011828,0.0029402000000118,,,89.0,373.0,0.0,8.0,0.989137945330422,0.9746646492420038,0.947765867797998,3.0,38.0,4.0,7.0,0.7023809523809523,0.4378140603947055,0.2364386816681324,
kc2,XGBoost,Baseline,6,,0.0584834000001137,0.0038950999987719,,,91.0,374.0,0.0,5.0,0.9920900178253118,0.9809754867040796,0.967166567735332,4.0,39.0,2.0,7.0,0.6674057649667406,0.5568098471855406,0.4024811381306976,
kc2,XGBoost,Baseline,7,,0.0577937999987625,0.0032751999988249,,,88.0,374.0,0.0,8.0,0.989764371657754,0.9750071100348038,0.9473486470079449,4.0,37.0,4.0,7.0,0.6762749445676276,0.5535594540846642,0.301176889295036,
kc2,XGBoost,Baseline,8,,0.0598140999991301,0.0030547999995178,,,88.0,374.0,0.0,8.0,0.9892908868092692,0.9743383099584664,0.9473486470079449,7.0,39.0,2.0,4.0,0.7849223946784922,0.71906417775983,0.6343108212898084,
kc2,XGBoost,Baseline,9,,0.0481985000005806,0.004229000000123,,,89.0,374.0,0.0,7.0,0.990460672905526,0.9773465546763552,0.9539655686720164,7.0,39.0,2.0,4.0,0.7583148558758316,0.5429374918011283,0.6343108212898084,
kc2,XGBoost,Baseline,10,,0.0475274000000354,0.0033774000003177,,,89.0,374.0,0.0,7.0,0.9916722370766488,0.9792127453195636,0.9539655686720164,4.0,39.0,2.0,7.0,0.614190687361419,0.4096417710239791,0.4024811381306976,
kc2,XGBoost,Standard Scaling,1,,0.0951461000004201,0.0046204999998735,0.599543571472168,0.1409931182861328,88.0,373.0,0.0,8.0,0.9886757149240392,0.974219114602636,0.9473220532722348,7.0,36.0,6.0,4.0,0.8246753246753247,0.5466604548155349,0.4651705239840723,
kc2,XGBoost,Standard Scaling,2,,0.0604662999994616,0.0044559999987541,,,90.0,373.0,0.0,6.0,0.9956713583556748,0.9874678450610463,0.9605510456741204,7.0,34.0,8.0,4.0,0.7380952380952381,0.4923316165608655,0.4014290565729851,
kc2,XGBoost,Standard Scaling,3,,0.0570225000010395,0.0044968000001972,,,90.0,373.0,0.0,7.0,0.9921367568613362,0.9802619766935308,0.954328744840284,5.0,37.0,5.0,5.0,0.7702380952380954,0.5587996018565529,0.3809523809523809,
kc2,XGBoost,Standard Scaling,4,,0.0584569000002375,0.002838000000338,,,89.0,373.0,0.0,8.0,0.9886404466432658,0.9740623640959176,0.947765867797998,6.0,41.0,1.0,4.0,0.8952380952380952,0.8210784313725489,0.6653274530661402,
kc2,XGBoost,Standard Scaling,5,,0.0612086000000999,0.0043052999990322,,,89.0,373.0,0.0,8.0,0.989137945330422,0.9746646492420038,0.947765867797998,3.0,38.0,4.0,7.0,0.7023809523809523,0.4378140603947055,0.2364386816681324,
kc2,XGBoost,Standard Scaling,6,,0.05302280000069,0.0032424999990325,,,91.0,374.0,0.0,5.0,0.9920900178253118,0.9809754867040796,0.967166567735332,4.0,39.0,2.0,7.0,0.6674057649667406,0.5568098471855406,0.4024811381306976,
kc2,XGBoost,Standard Scaling,7,,0.0609325000004901,0.0032305000004271,,,88.0,374.0,0.0,8.0,0.989764371657754,0.9750071100348038,0.9473486470079449,4.0,37.0,4.0,7.0,0.6762749445676276,0.5535594540846642,0.301176889295036,
kc2,XGBoost,Standard Scaling,8,,0.0484730000007402,0.0035262000001239,,,88.0,374.0,0.0,8.0,0.9892908868092692,0.9743383099584664,0.9473486470079449,7.0,39.0,2.0,4.0,0.7849223946784922,0.71906417775983,0.6343108212898084,
